OriginAirport,DestinationAirport,Weight
WAHS,WIII,0.0002087694605
KEGE,KASE,0.0002087694605
KSEA,KLAS,0.0002084972709
RPLL,RPVI,0.0002082250812
WSSS,WADD,0.0002079528916
KEWR,KLAX,0.0002079528916
TJSJ,KMIA,0.0002076807019
KSMF,KSFO,0.0002076807019
UUEE,ULLI,0.0002074085123
SAEZ,SBGR,0.0002074085123
KBOS,KPHL,0.0002074085123
EPWA,EGLL,0.0002071363226
KORD,KMDW,0.000206864133
KSBA,KLAX,0.000206864133
RKSI,RJBB,0.0002065919433
KBOS,KLAX,0.0002065919433
KIAD,KDCA,0.0002060475641
KSFO,RJTT,0.0002060475641
EGLL,EG34,0.0002060475641
KDCA,KCLT,0.0002057753744
MMMX,MMSM,0.0002055031848
OMDB,LFPG,0.0002055031848
KSAN,KSEA,0.0002055031848
EGLL,EGPF,0.0002052309951
EGKK,EIDW,0.0002052309951
SBGR,SBRF,0.0002052309951
SBRF,SBFN,0.0002052309951
EDDF,LEPA,0.0002049588055
LXGB,EGLL,0.0002046866158
UUEE,EGLL,0.0002046866158
VTCC,VTBS,0.0002044144262
RCTP,RKSI,0.0002044144262
KLAX,KEWR,0.0002041422365
KJFK,EIDW,0.0002041422365
CYYZ,KLAX,0.0002035978572
KJFK,OTHH,0.0002035978572
KMIA,MYGF,0.0002033256676
EGLL,LPPR,0.0002033256676
KLAX,PHOG,0.0002030534779
KDEN,KCOS,0.0002030534779
SBPA,SBGR,0.0002027812883
KBOS,KLGA,0.0002025090986
KDEN,KSAN,0.0002025090986
EGNT,EGLL,0.000202236909
ESSA,EKCH,0.0002019647193
KDCA,KBOS,0.0002016925297
KIAH,KLAX,0.0002016925297
PANC,KSEA,0.0002016925297
LOWW,EDDF,0.00020142034
SBCT,SBGR,0.00020142034
VHHH,ZBAA,0.00020142034
KSAN,KSNA,0.00020142034
KBOS,CYYZ,0.00020142034
LGIR,LGAV,0.0002006037711
VHHH,KLAX,0.0002003315814
KLAX,CYYZ,0.0002000593918
EGKK,EGTD,0.0001997872021
PHNG,PHNL,0.0001992428228
EHAM,LOWI,0.0001984262539
YPPH,YSSY,0.0001981540642
KMCO,KJFK,0.0001981540642
EGLL,EGKH,0.0001981540642
SKBO,MPTO,0.0001978818746
RJTT,KSFO,0.0001978818746
KSFO,KPDX,0.0001973374953
EGLL,EGBS,0.0001970653056
KEWR,KIAD,0.0001970653056
OAIX,OAKB,0.000196793116
EGLL,VABB,0.000196793116
RJTT,WSSS,0.000196793116
KLAX,KBOS,0.0001965209263
KLAS,KLSV,0.0001965209263
MMMY,MMMX,0.0001965209263
HAAB,OMDB,0.0001965209263
LFPG,LSGG,0.0001959765471
KSFO,KRNO,0.0001959765471
LTFM,LTBJ,0.0001959765471
TKPK,TNCM,0.0001957043574
EGCC,EGKK,0.0001954321678
RJTT,RJNK,0.0001954321678
EGLL,EGBJ,0.0001954321678
RJAA,RJBB,0.0001951599781
EGLL,EPWA,0.0001948877885
LSZH,LSMD,0.0001948877885
ZBAA,VHHH,0.0001948877885
LTFM,LTAC,0.0001946155988
KLAX,LTFM,0.0001946155988
EGLL,EBOS,0.0001943434092
LEPA,EGLL,0.0001943434092
KDCA,KATL,0.0001940712195
ZSPD,ZBAA,0.0001940712195
EGLL,SBGR,0.0001937990299
KATL,GA88,0.0001935268402
EGLL,KORD,0.0001935268402
VTBD,VTBS,0.0001932546506
PHNL,HI49,0.0001932546506
KDFW,EGLL,0.0001932546506
WADD,WADL,0.0001932546506
PHNL,YSSY,0.0001929824609
EDDM,EHAM,0.0001927102713
KDFW,KATL,0.0001927102713
SBGR,SBKP,0.0001927102713
EGLL,KATL,0.0001924380816
LPPR,LEMD,0.0001924380816
RJAA,RKSI,0.0001924380816
SBGR,SBCT,0.0001924380816
KORD,CYYZ,0.0001918937023
EIDW,EGKK,0.0001918937023
YSBK,YSSY,0.0001918937023
EGLL,VTBS,0.0001916215127
EGLL,EDDL,0.0001910771334
LPPT,LEMD,0.0001910771334
YSSY,YSRI,0.0001908049437
EGLL,FACT,0.0001905327541
LFBO,LFPG,0.0001905327541
KADW,KJFK,0.0001905327541
FAOR,EGLL,0.0001902605644
KLAX,KFAT,0.0001899883748
KCOS,KDEN,0.0001897161851
KLAX,LSZH,0.0001894439955
KPAO,KSFO,0.0001894439955
EGLL,EGDL,0.0001888996162
KATL,KIAD,0.0001888996162
KEWR,KORD,0.0001886274265
EIDW,EDDF,0.0001883552369
EDDL,EGLL,0.0001883552369
KATL,KORD,0.0001880830472
VABB,EGLL,0.0001878108576
KSEA,PAJN,0.0001872664783
WSSS,RKSI,0.0001872664783
CYYJ,CYVR,0.0001869942886
KATL,EGLL,0.000186722099
WIDD,WSSS,0.000186722099
KSFO,EDDF,0.00018590553
KJFK,MMMX,0.00018590553
EDDF,OMDB,0.00018590553
OMDB,VRMM,0.0001853611508
MMAA,MMMX,0.0001853611508
KDEN,KSEA,0.0001853611508
LTBJ,LTFM,0.0001850889611
EHAM,EGSS,0.0001850889611
RJBB,RKSI,0.0001848167715
MSLP,MHTG,0.0001845445818
LSGG,LFPG,0.0001845445818
KBHM,KATL,0.0001842723922
YSSY,OMDB,0.0001842723922
EGLL,UUEE,0.0001840002025
FAOR,FALE,0.0001840002025
WIII,WIEE,0.0001840002025
LFPG,LFPO,0.0001837280129
SBGR,SBSJ,0.0001837280129
LGAV,LGIR,0.0001837280129
KMIA,MHTG,0.0001837280129
EGLL,LPMA,0.0001831836336
VCBI,VRMM,0.0001831836336
KDFW,KDEN,0.0001829114439
OEJN,OEMA,0.0001829114439
RPVI,RPLL,0.0001829114439
EIDW,LSZH,0.0001826392543
EGLL,KDFW,0.0001823670646
EGKK,EGPH,0.0001823670646
YSSY,PHNL,0.0001823670646
RKSI,KSFO,0.0001823670646
KATL,KDAB,0.000182094875
WMKK,WMKP,0.000182094875
LIRF,LFPG,0.000182094875
OMDB,OIBK,0.000182094875
ZSPD,VHHH,0.000182094875
KORD,KDTW,0.0001815504957
KLAX,EDDM,0.000181278306
EGCC,EGCR,0.000181278306
SCEL,SAEZ,0.0001810061164
WIII,WIOO,0.0001810061164
ZSSS,ZSPD,0.0001810061164
KFLL,KATL,0.0001810061164
RKSI,KJFK,0.0001804617371
SKBO,KMIA,0.0001804617371
RJTT,YSSY,0.0001801895474
LEMD,EDDF,0.0001799173578
LTFM,EHAM,0.0001799173578
KHPN,KJFK,0.0001796451681
EGPH,EGKK,0.0001796451681
KLAX,KDAG,0.0001796451681
SBGR,KJFK,0.0001793729785
KLAX,0CA9,0.0001793729785
VABB,VOGO,0.0001788285992
KLGA,KDCA,0.0001785564095
EHAM,EHHV,0.0001785564095
KJFK,RKSI,0.0001785564095
WADD,WSSS,0.0001785564095
EHAM,EKCH,0.0001785564095
SKBO,SKCL,0.0001785564095
EGLL,EGVO,0.0001782842199
WSSS,OMDB,0.0001780120302
SPJC,SPZO,0.0001777398406
KJFK,CYHZ,0.0001771954613
EIDW,EINC,0.0001771954613
KDEN,KATL,0.0001771954613
WSAC,WSSS,0.0001771954613
MMMX,MMMY,0.0001771954613
RPLL,RJTT,0.0001763788923
SPJC,SCEL,0.0001763788923
KPDX,KSFO,0.0001763788923
KSFO,KAPC,0.0001761067027
MMTJ,KSAN,0.0001761067027
KDEN,KEGE,0.0001761067027
KCLT,KBOS,0.000175834513
LFPG,EGPH,0.0001752901338
EGPH,EGCC,0.0001752901338
KATL,KCHS,0.0001752901338
WAAA,WIII,0.0001752901338
KSEA,S50,0.0001752901338
OTHH,OEJN,0.0001752901338
TNCS,TNCM,0.0001747457545
KJFK,TXKF,0.0001747457545
EGLL,EGTA,0.0001747457545
KSLI,KLAX,0.0001747457545
LTAI,LTFM,0.0001744735648
LPMA,LPPR,0.0001744735648
EGKK,EGKR,0.0001742013752
EKCH,EHAM,0.0001739291855
LSZH,KJFK,0.0001739291855
RJTT,RJT2,0.0001739291855
LTFM,LFPG,0.0001736569959
SBGR,SBPA,0.0001736569959
EGLL,LPPT,0.0001736569959
EGLL,EDDB,0.0001733848062
KJFK,PHNL,0.0001733848062
KRIV,KLAX,0.0001731126166
KLAX,CN23,0.0001731126166
RCTP,RJTT,0.0001731126166
EGLL,ENGM,0.0001728404269
KATL,KBHM,0.0001722960476
LFPG,EGCC,0.0001722960476
MMMX,KMIA,0.0001722960476
RPLL,RCTP,0.0001722960476
KDCA,KLGA,0.000172023858
RJBB,RJAA,0.000172023858
WIII,WILL,0.000172023858
OMDB,EDDF,0.0001717516683
EHAM,LEMD,0.0001717516683
YSSY,RJTT,0.0001717516683
EGLL,EFHK,0.0001714794787
SKCL,SKBO,0.0001714794787
SAEZ,SCEL,0.000171207289
ZUUU,ZULS,0.0001709350994
LFPG,FMEE,0.0001709350994
KSFO,KSLC,0.0001706629097
KSEA,PHNL,0.0001706629097
KATL,KJAX,0.0001706629097
KLAX,NTAA,0.0001706629097
LTAC,LTFM,0.0001703907201
LPMA,LPPT,0.0001698463408
EGLL,ZBAA,0.0001695741511
VIDP,VNKT,0.0001695741511
KLAS,KSEA,0.0001695741511
RPLL,RPLS,0.0001693019615
KBUR,KLAS,0.0001690297718
EGHH,EGLL,0.0001690297718
RKSI,EGLL,0.0001687575822
KFAT,KLAX,0.0001687575822
RJTT,RJAH,0.0001687575822
OMDB,WSSS,0.0001687575822
NZCH,NZQN,0.0001682132029
OERY,OERK,0.0001682132029
ZSSS,ZBAA,0.0001676688236
OMDB,EHAM,0.0001676688236
CYYZ,KORD,0.0001676688236
RKPC,RKPK,0.0001673966339
LFPG,LTFM,0.0001673966339
LFAT,EGLL,0.0001671244443
EKCH,ESSA,0.0001671244443
LEBL,EGLL,0.0001668522546
HECA,OEJN,0.0001668522546
LPPT,LPPR,0.000166580065
HECA,OMDB,0.000166580065
KORD,KDFW,0.000166580065
KORD,KCGX,0.0001663078753
KLAX,KSBD,0.0001660356857
YSSY,VHHH,0.0001654913064
LOWI,EDDM,0.0001654913064
KLAX,WSSS,0.0001652191168
EHAM,EDDM,0.0001649469271
CYUL,KJFK,0.0001649469271
KSAN,KOKB,0.0001649469271
KRNO,KSFO,0.0001646747375
KLAX,OTHH,0.0001646747375
EDDM,LGAV,0.0001646747375
CYYZ,CYHZ,0.0001644025478
CYHZ,CYYZ,0.0001641303582
KSFO,KFAT,0.0001641303582
KATL,KDTW,0.0001641303582
RPLL,RKSI,0.0001638581685
TNCM,EHAM,0.0001635859789
KPDX,KLAX,0.0001633137892
EGLL,EGNM,0.0001630415996
LEMD,LPPT,0.0001630415996
EDDF,LEMD,0.0001630415996
LFPG,LIRF,0.0001624972203
KRSW,KATL,0.0001624972203
EGLL,EGAA,0.0001622250306
EFHK,ESSA,0.0001622250306
RJTT,ZSPD,0.0001616806513
RKSI,RCTP,0.0001616806513
EDDF,EIDW,0.0001616806513
KBOS,KCLT,0.0001616806513
KDTW,KORD,0.0001616806513
WSSS,WSSL,0.0001616806513
KJFK,SBGR,0.0001616806513
LOWI,EGLL,0.0001614084617
YSSY,NZQN,0.000161136272
RJTT,RJSA,0.000161136272
SKBO,SKPE,0.000161136272
LPPT,EGLL,0.000161136272
RKPK,RKPC,0.0001608640824
RCTP,KLAX,0.0001608640824
KJFK,KHVN,0.0001608640824
VTBS,VTBD,0.0001608640824
RKSI,ZKPY,0.0001608640824
EGAA,EGLL,0.0001608640824
KATL,KBNA,0.0001608640824
RKSS,RKPK,0.0001605918927
ZGSZ,VHHH,0.0001605918927
YSSY,YPPH,0.0001600475134
EGLF,EGLL,0.0001600475134
CYHZ,KJFK,0.0001600475134
OMDB,HAAB,0.0001600475134
MMMX,MMOX,0.0001597753238
KMDW,KORD,0.0001597753238
RCTP,RPLL,0.0001597753238
OTBD,OTHH,0.0001597753238
SKBO,SKCG,0.0001592309445
LFPG,SBGR,0.0001592309445
KJFK,LTFM,0.0001589587548
EGLL,WMKK,0.0001589587548
YPAD,YMML,0.0001589587548
LFPO,LFPG,0.0001586865652
OBBI,OTHH,0.0001586865652
EDDF,EDGP,0.0001586865652
MD17,4MD9,0.0001584143755
WMKK,WMSA,0.0001584143755
KORD,KSFO,0.0001584143755
SBGR,LFPG,0.0001584143755
SBGR,KMIA,0.0001578699962
KSFO,KSNS,0.0001575978066
KSLC,KLAS,0.0001575978066
SBGR,SAEZ,0.0001573256169
WADL,WADD,0.0001573256169
RPLL,VHHX,0.0001573256169
RKPK,RKSI,0.0001573256169
KCHS,KATL,0.0001573256169
KSJC,KLAX,0.0001573256169
EGLL,HECA,0.0001570534273
RJTT,RJTO,0.0001570534273
KORD,KATL,0.0001570534273
LSZH,EIDW,0.0001570534273
HECA,EGLL,0.0001567812376
KDTW,KATL,0.0001567812376
OMDB,VIDP,0.000156509048
KATL,KBWI,0.000156509048
EGCC,EDDF,0.0001562368583
KLAX,VHHH,0.0001562368583
EGPH,EHAM,0.0001562368583
MROC,MRLB,0.0001559646687
KEWR,KSFO,0.000155692479
KPMD,KLAX,0.000155692479
EGML,EGLL,0.0001554202894
MHSC,MHTG,0.0001554202894
KASE,CO03,0.0001551480997
VOGO,VABB,0.0001551480997
KORD,EGLL,0.0001548759101
EGLL,KIAD,0.0001548759101
KEWR,KLDJ,0.0001546037205
FALE,FAOR,0.0001546037205
HAAB,HKJK,0.0001543315308
RCTP,ZSPD,0.0001543315308
OMAA,EGLL,0.0001540593412
KATL,KRSW,0.0001540593412
KATL,CYYZ,0.0001537871515
KDEN,PHNL,0.0001535149619
EGCC,EGPH,0.0001535149619
KLAX,KAJO,0.0001535149619
FACT,EGLL,0.0001535149619
RJAA,KLAX,0.0001532427722
LIMC,EGLL,0.0001532427722
TFFF,TFFR,0.0001532427722
KCLT,KPHL,0.0001529705826
KNZY,KSAN,0.0001529705826
WMKK,VTBS,0.0001529705826
OEJN,HECA,0.0001524262033
SBGO,SBBR,0.0001524262033
KJFK,CYUL,0.0001524262033
LSZH,LSZF,0.0001524262033
PHNL,KJFK,0.0001521540136
EGLL,LLBG,0.0001521540136
KBWI,KATL,0.0001521540136
EGCC,LEPA,0.000151881824
KATL,KMSY,0.000151881824
LFPG,MMMX,0.000151881824
OMFJ,OMDB,0.000151881824
LFPG,EGLC,0.000151881824
EDDF,LOWW,0.0001516096343
VABB,VAPO,0.0001516096343
YSRI,YSSY,0.0001513374447
KDTW,KJFK,0.0001513374447
KEWR,KLGA,0.0001513374447
LFBO,EGLL,0.000151065255
KCPM,KHHR,0.000151065255
KSEA,KPAE,0.000151065255
KATL,KPHL,0.0001507930654
KBWI,KBOS,0.0001505208757
WILL,WIII,0.0001505208757
KSFO,LFPG,0.0001505208757
CYUL,CYOW,0.0001505208757
KATL,KSEA,0.0001505208757
MMMX,EGLL,0.0001505208757
KSFO,CL56,0.0001497043068
VTBS,RJTT,0.0001497043068
EBOS,EGLL,0.0001497043068
CYYZ,KLGA,0.0001494321171
LFPG,LFPA,0.0001491599275
MPTO,SKBO,0.0001491599275
KJFK,KDTW,0.0001488877378
KMSP,KORD,0.0001488877378
WIMM,WIII,0.0001488877378
RJTT,RJSF,0.0001486155482
WSSS,NZAA,0.0001486155482
SCEL,SCIE,0.0001486155482
EGLL,EGFA,0.0001483433585
EGLL,EHRD,0.0001483433585
EGKK,EGJJ,0.0001483433585
KSEA,KJFK,0.0001480711689
RKSI,WSSS,0.0001480711689
MYNN,KFLL,0.0001477989792
LEPA,LEIB,0.0001477989792
SBRF,SBGR,0.0001477989792
LTFM,KJFK,0.0001475267896
MMOX,MMMX,0.0001475267896
PHNL,PHMK,0.0001472545999
EHAM,LTFM,0.0001472545999
KLAX,KRIV,0.0001472545999
KLAX,RJAA,0.0001469824103
OTHH,KLAX,0.0001467102206
WIPP,WIII,0.0001467102206
KFLL,KMCO,0.000146438031
OMDB,RJTT,0.000146438031
LPPR,LPPT,0.000146438031
KTEB,KJFK,0.000146438031
RKSI,RKPK,0.000146438031
OTHH,LTFM,0.000146438031
KLAX,KNZY,0.000146438031
TTPP,TTCP,0.000146438031
KJFK,KMMU,0.000146438031
EGLL,EGHI,0.000146438031
KSFO,KCVH,0.0001461658413
CYVR,CYYJ,0.0001461658413
KSLC,KSFO,0.0001461658413
EDDF,EDDK,0.0001461658413
ZBNY,ZBAD,0.0001461658413
ZBAA,ZGGG,0.0001458936517
LEIB,LEPA,0.0001458936517
EHEH,EHAM,0.0001453492724
LSZH,OMDB,0.0001453492724
RJTT,RJOA,0.0001453492724
MMMX,KIAH,0.0001450770827
TIST,TNCM,0.0001450770827
MRPV,MROC,0.0001448048931
KDAB,KATL,0.0001448048931
TJIG,TJSJ,0.0001445327035
KLAX,KSMF,0.0001442605138
KJFK,LSZH,0.0001442605138
KSFO,RKSI,0.0001442605138
VTBS,EGLL,0.0001439883242
RJTT,RJTE,0.0001439883242
MMMX,LFPG,0.0001439883242
VIDP,OMDB,0.0001437161345
NZWN,NZQN,0.0001437161345
YWLM,YSSY,0.0001437161345
EGPH,EGPF,0.0001434439449
KIAH,KDEN,0.0001434439449
KJFK,KWRI,0.0001434439449
LGAV,EDDM,0.0001434439449
ESSA,EFHK,0.0001434439449
LOWW,EDDM,0.0001434439449
EGUL,EGLL,0.0001431717552
KSEA,KATL,0.0001431717552
EGPF,EGPH,0.0001431717552
EDDF,EGCC,0.0001428995656
KASE,KEGE,0.0001428995656
VTBS,WMKK,0.0001428995656
KPHL,KDCA,0.0001426273759
KMIA,SKBO,0.0001426273759
ZBAA,ZBNY,0.0001423551863
KLGB,KCPM,0.0001423551863
EDDF,EDDB,0.0001420829966
PHKO,PHOG,0.000141810807
LEMD,EHAM,0.000141810807
KDFW,KDAL,0.000141810807
RJTA,RJTT,0.0001415386173
EHAM,WSSS,0.0001415386173
SCTE,SCEL,0.0001415386173
KSWF,KJFK,0.0001415386173
LTFM,KLAX,0.0001412664277
ENGM,EGLL,0.0001412664277
KJFK,KDFW,0.0001412664277
VHHH,KJFK,0.0001407220484
KATL,LFPG,0.0001407220484
SCEL,SPJC,0.0001404498587
OMDB,LGAV,0.0001404498587
EIDW,EIWT,0.0001404498587
WMKK,EGLL,0.0001401776691
KORD,06C,0.0001401776691
PANC,KLAX,0.0001399054794
YMML,YPAD,0.0001399054794
NZAA,NZAR,0.0001399054794
NTTB,NTAA,0.0001399054794
VVNB,VVTS,0.0001396332898
LFPG,LGAV,0.0001396332898
KSFO,KEWR,0.0001396332898
EGSG,EGLL,0.0001393611001
WIII,RJTT,0.0001393611001
KJFK,23N,0.0001390889105
EDDF,LOWI,0.0001388167208
KORD,KPWK,0.0001388167208
LSZH,LSPF,0.0001388167208
TFFR,TNCM,0.0001388167208
KLGA,CYYZ,0.0001388167208
EGLL,EICK,0.0001388167208
VVTS,VVNB,0.0001385445312
KMIA,KORD,0.0001385445312
KDCA,KPHL,0.0001385445312
WSSS,VTSP,0.0001382723415
ZSPD,RCTP,0.0001382723415
OMDB,HECA,0.0001382723415
RJTT,RJSS,0.0001382723415
KIAD,KATL,0.0001382723415
LSZH,LEPA,0.0001380001519
CYTZ,CYYZ,0.0001380001519
EDDF,WSSS,0.0001377279622
TAPA,TNCM,0.0001377279622
SBGR,EDDF,0.0001377279622
LGAV,OMDB,0.0001374557726
RKSI,RPLL,0.0001374557726
OTHH,YSSY,0.0001371835829
VTBS,RPLL,0.0001371835829
KMRY,KSFO,0.0001371835829
UUDD,URSS,0.0001371835829
KJFK,KPIT,0.0001371835829
LOWI,LSZH,0.0001371835829
KBOS,KBWI,0.0001369113933
NZAA,OTHH,0.0001369113933
KFLL,KJFK,0.0001369113933
PAJN,KSEA,0.0001369113933
KLAX,RCTP,0.0001369113933
KMIA,SBGR,0.0001366392036
MMQT,MMMX,0.0001366392036
CYLW,CYVR,0.000136367014
ZGGG,ZBAA,0.000136367014
OEMA,OEJN,0.000136367014
KDEN,KIAH,0.000136367014
TJSJ,TJIG,0.000136367014
KDEN,34CO,0.0001360948243
EVRA,ESSA,0.0001360948243
OTHH,KJFK,0.0001360948243
SBGR,SBFL,0.0001360948243
NZDN,NZQN,0.0001358226347
EDDM,KLAX,0.0001358226347
LTFM,OTHH,0.000135550445
VNRT,VNLK,0.000135550445
HKJK,HAAB,0.0001352782554
KLAS,KSLC,0.0001352782554
CYOW,CYUL,0.0001350060657
TNCM,KATL,0.0001350060657
EGLL,EGX6,0.0001350060657
HECA,HEAZ,0.0001350060657
ZGGG,ZGSZ,0.0001347338761
LGAV,LCLK,0.0001347338761
OMAA,OMAD,0.0001347338761
FACT,FAYP,0.0001344616864
EGGP,EGCC,0.0001344616864
KFLL,MYNN,0.0001344616864
VHHH,RJAA,0.0001344616864
RJSA,RJTT,0.0001341894968
KCLT,TNCM,0.0001341894968
KNZY,KLAX,0.0001339173072
KLAX,KMEM,0.0001339173072
MROC,MHTG,0.0001339173072
EDDF,KSFO,0.0001339173072
EDDM,ETSE,0.0001336451175
MMSD,MMMX,0.0001336451175
KCLT,KIAD,0.0001336451175
KDCA,KIAD,0.0001336451175
MMMX,MMTO,0.0001336451175
EGMD,EGLL,0.0001331007382
LFPG,LFBO,0.0001331007382
LOWI,LOWW,0.0001331007382
PHOG,KLAX,0.0001331007382
PHJH,PHOG,0.0001331007382
KRSW,KMIA,0.0001325563589
KDFW,KJFK,0.0001325563589
TNCM,TIST,0.0001322841693
RJNK,RJTT,0.0001320119796
KFAT,KSFO,0.0001320119796
LSZH,EGLC,0.0001320119796
LFPG,KSFO,0.0001320119796
EGLL,EGTC,0.0001320119796
KLGA,KORD,0.00013173979
LSZH,KLAX,0.0001314676003
KJFK,LGAV,0.0001314676003
PHNY,PHOG,0.0001314676003
EGLL,LIMC,0.0001311954107
TIST,TJSJ,0.0001311954107
FACT,FASH,0.0001311954107
KSAN,KCRQ,0.000130923221
CYVR,CYLW,0.000130923221
KORD,KMIA,0.000130923221
KSFO,C83,0.000130923221
SCEL,SCTE,0.000130923221
KPHL,KCLT,0.0001306510314
TNCM,TKPK,0.0001306510314
SBGR,SBSV,0.0001306510314
EGLL,EHLV,0.0001303788417
LSZH,LIRF,0.0001303788417
LFPG,KATL,0.0001303788417
EGLL,EGPD,0.0001303788417
KLAX,KRNO,0.0001303788417
LSZH,LGAV,0.0001303788417
TFFR,TFFF,0.0001298344624
KAUS,KDFW,0.0001298344624
CYYZ,KATL,0.0001298344624
UUEE,URSS,0.0001295622728
RPLL,KLAX,0.0001295622728
TNCM,TFFR,0.0001295622728
LGAV,LGSK,0.0001295622728
VNKT,VIDP,0.0001292900831
OTHH,VABB,0.0001292900831
EGKK,LEPA,0.0001292900831
SBFL,SBGR,0.0001292900831
KHWD,KSFO,0.0001292900831
WSSS,EDDF,0.0001290178935
SBGR,SBEG,0.0001290178935
EIDW,EGOV,0.0001290178935
EHAM,EGPH,0.0001290178935
EGLL,EGTK,0.0001290178935
VABB,OTHH,0.0001290178935
RJTT,RJT1,0.0001287457038
EGLL,KEWR,0.0001287457038
WSSS,KSFO,0.0001287457038
PHHN,PHOG,0.0001287457038
KORD,KMSP,0.0001284735142
KBNA,KATL,0.0001284735142
KPHX,KDFW,0.0001284735142
LEMG,LXGB,0.0001284735142
EGLL,EGUL,0.0001284735142
OETF,OEJN,0.0001282013245
OASH,OAKB,0.0001282013245
KMKE,KORD,0.0001282013245
KJAX,KATL,0.0001279291349
EG86,EGLL,0.0001276569452
NZQN,NZCH,0.0001276569452
EGLL,EGBP,0.0001276569452
KMIA,KTMB,0.0001273847556
ULLI,UUEE,0.0001273847556
LPPT,LPAR,0.0001273847556
OTHH,NZAA,0.0001273847556
YSSY,KSFO,0.0001273847556
KSMF,KLAX,0.0001273847556
EGLL,OEJN,0.0001273847556
KJFK,KFLL,0.0001271125659
VTBS,RKSI,0.0001271125659
KLAX,KMRY,0.0001271125659
KATL,KEYW,0.0001271125659
EBBR,EBGB,0.0001268403763
LPMA,EGLL,0.0001268403763
KMIA,MMMX,0.0001268403763
CAK3,CZBB,0.0001268403763
TJBQ,TJSJ,0.0001265681866
LEMD,LERM,0.0001265681866
KPHL,KATL,0.0001265681866
EDDB,EDDF,0.000126295997
KLAS,0L7,0.000126295997
KJFK,VHHH,0.000126295997
RJTT,RJNT,0.000126295997
VAJJ,VABB,0.000126295997
SKPE,SKBO,0.000126295997
KLAX,KIAD,0.0001260238073
RCKH,RCTP,0.0001260238073
SAME,SCEL,0.0001257516177
LTFM,EDDM,0.0001257516177
KLAX,27CA,0.000125479428
VHHH,KSFO,0.000125479428
KSFO,KBUR,0.000125479428
KIAD,KCLT,0.0001252072384
KSEA,KPHX,0.0001252072384
KSFO,KSUU,0.0001252072384
LFSB,EGLL,0.0001252072384
ELLX,EGLL,0.0001252072384
KLAS,KHND,0.0001246628591
WIII,WIDD,0.0001246628591
WMKK,WMKL,0.0001246628591
LSZH,LIMC,0.0001243906694
SCGZ,SAWH,0.0001241184798
KSTL,KORD,0.0001241184798
PGUM,PGUA,0.0001241184798
NZAA,WSSS,0.0001238462902
KATL,KLGA,0.0001238462902
KJFK,KACK,0.0001238462902
MRLB,MROC,0.0001238462902
YSSY,YWLM,0.0001238462902
LCLK,LGAV,0.0001235741005
KIAD,EGLL,0.0001235741005
WSSS,KEWR,0.0001235741005
WIII,WIIG,0.0001235741005
RJTT,RJFK,0.0001233019109
UUDD,ULLI,0.0001233019109
CYYZ,KDTW,0.0001230297212
WSSS,EHAM,0.0001230297212
SBGR,SDIH,0.0001227575316
RJTT,RJAF,0.0001227575316
RJFK,RJTT,0.0001227575316
CYYZ,OMDB,0.0001224853419
RKPK,RKSS,0.0001224853419
EDDM,LOWW,0.0001224853419
KJFK,LLBG,0.0001224853419
MMMX,MMJC,0.0001224853419
NZIR,NZWD,0.0001222131523
VVTS,WSSS,0.0001219409626
KLAX,6CA8,0.000121668773
EGLL,LFSB,0.000121668773
KLGA,KEWR,0.000121668773
RKSI,YSSY,0.000121668773
RKSI,OMDB,0.000121668773
EGLL,MMMX,0.000121668773
YSSY,EGLL,0.0001213965833
KLAX,KOKB,0.0001213965833
KORD,KMKE,0.0001213965833
EDDH,EDHI,0.0001213965833
EVRA,EETN,0.0001211243937
EDDB,EGLL,0.0001211243937
SCIE,SCEL,0.0001211243937
EGLL,OMAA,0.0001211243937
EDDF,EDDH,0.0001211243937
OMDB,SBGR,0.000120852204
EGLL,ELLX,0.000120852204
SBBR,SBRJ,0.000120852204
KNKX,KLAX,0.000120852204
KLAS,KBUR,0.000120852204
NZCH,NZWN,0.000120852204
EGLL,KDEN,0.000120852204
KADW,KDCA,0.000120852204
RJTT,RPLL,0.0001205800144
KJFK,KFOK,0.0001205800144
EGLL,KSEA,0.0001205800144
LFPG,LFPC,0.0001205800144
EHHV,EHAM,0.0001205800144
LLBG,EGLL,0.0001205800144
LIMC,LSZH,0.0001205800144
KASE,KLAX,0.0001203078247
SBSV,SBRF,0.0001203078247
EGLL,EGMF,0.0001203078247
WIII,WALL,0.0001203078247
KJFK,KADW,0.0001203078247
KEWR,EGLL,0.0001203078247
EDDF,RJTT,0.0001200356351
EGNM,EGLL,0.0001200356351
EDDM,OMDB,0.0001200356351
SBRJ,SBBR,0.0001197634454
LGAV,LGSR,0.0001197634454
KLAX,KHOU,0.0001194912558
NZAA,NZWP,0.0001194912558
KPHX,KSEA,0.0001194912558
KLGB,KHHR,0.0001192190661
LTFJ,LTFM,0.0001192190661
KLAX,57CL,0.0001192190661
EHAM,KATL,0.0001189468765
RPLL,VTBS,0.0001189468765
LGAV,LFPG,0.0001189468765
EGKK,EGLC,0.0001189468765
KLAX,L17,0.0001186746868
OEJN,EGLL,0.0001186746868
EGLC,EGCC,0.0001186746868
BIKF,EIDW,0.0001186746868
VTSP,WSSS,0.0001186746868
RPLL,RPVE,0.0001186746868
YSSY,YSHW,0.0001184024972
KSFO,CL77,0.0001184024972
